Unnamed: 0,ms_subclass,lot_frontage,lot_area,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,overall_qual_p2,overall_qual_p3,overallqual_grlivarea,gr_liv_area_p2,gr_liv_area_p3,ms_zoning_c (all),ms_zoning_fv,ms_zoning_rl,ms_zoning_rm,alley_None,alley_grvl,alley_pave,land_contour_bnk,land_contour_hls,land_contour_low,land_contour_lvl,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_inside,neighborhood_blmngtn,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_idotrr,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_noridge,neighborhood_nridght,neighborhood_nwames,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_swisu,neighborhood_timber,condition_1_artery,condition_1_feedr,condition_1_norm,condition_1_posn,condition_1_rrae,condition_1_rran,condition_2_norm,bldg_type_1fam,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1story,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_gable,roof_style_hip,roof_matl_compshg,exterior_1st_asbshng,exterior_1st_brkface,exterior_1st_cemntbd,exterior_1st_hdboard,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_stucco,exterior_1st_vinylsd,exterior_1st_wd sdng,exterior_1st_wdshing,exterior_2nd_asbshng,exterior_2nd_brkface,exterior_2nd_cmentbd,exterior_2nd_hdboard,exterior_2nd_metalsd,exterior_2nd_plywood,exterior_2nd_stucco,exterior_2nd_vinylsd,exterior_2nd_wd sdng,exterior_2nd_wd shng,mas_vnr_type_None,mas_vnr_type_brkface,mas_vnr_type_none,mas_vnr_type_stone,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,heating_gasa,heating_gasw,central_air_n,central_air_y,garage_type_2types,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_detchd,garage_type_no garage,misc_feature_None,misc_feature_shed,sale_type_cod,sale_type_new,sale_type_wd ,combined_sale_type,combined_house_style,combined_roof_style
152,20,70.0,8400,3,0,6,3,1957,1957,0.0,3,4,5,5,3,1,189.0,4,661.0,628.0,1478.0,2,4,0,0,1478,1.0,0.0,1,1,3,1,3,7,2,3,1957.0,2,442.0,5,5,2,114,0,0,0,216,0,0,0,0,6,2009,156500,36,216,8868,2184484,3228667352,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
153,60,90.0,11250,3,0,7,5,1995,1996,0.0,2,2,3,3,0,3,685.0,5,0.0,245.0,930.0,0,4,1045,0,1995,1.0,0.0,2,1,4,1,2,7,1,5,1995.0,2,610.0,5,5,2,275,170,0,0,0,0,0,0,0,7,2006,237000,49,343,13965,3980025,7940149875,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
154,20,70.0,7535,0,0,5,7,1958,1985,0.0,3,4,5,5,3,2,111.0,3,279.0,522.0,912.0,1,4,0,0,912,0.0,1.0,1,0,2,1,3,7,0,0,1958.0,1,297.0,5,5,2,12,285,0,0,0,0,0,4,480,6,2007,120000,25,125,4560,831744,758550528,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
155,20,88.0,12216,0,0,6,5,2005,2005,0.0,3,4,3,5,0,3,918.0,5,0.0,408.0,1326.0,0,4,0,0,1326,1.0,0.0,2,0,3,1,2,7,0,0,2005.0,1,388.0,5,5,2,120,23,0,0,0,0,0,0,2000,6,2007,203000,36,216,7956,1758276,2331473976,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
156,120,30.0,3701,0,0,8,5,1987,1987,0.0,3,4,3,5,3,6,0.0,5,0.0,1191.0,1191.0,4,4,0,0,1204,0.0,0.0,2,0,2,1,3,7,0,0,1987.0,2,461.0,5,5,2,120,70,0,0,0,0,0,0,0,8,2006,130000,64,512,9632,1449616,1745337664,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
157,60,80.0,9760,3,1,6,6,1964,1964,360.0,3,4,5,5,1,3,674.0,3,106.0,0.0,780.0,4,4,813,0,1611,1.0,0.0,1,1,4,1,3,7,0,0,1964.0,2,442.0,5,5,2,328,128,0,0,189,0,0,0,0,6,2008,167900,36,216,9666,2595321,4181062131,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
158,190,60.0,9873,3,0,4,5,1970,1970,160.0,3,4,5,5,0,1,789.0,5,0.0,171.0,960.0,4,4,0,0,960,1.0,0.0,1,0,3,1,3,7,0,0,1970.0,3,576.0,5,5,2,0,288,0,0,0,0,0,0,0,5,2006,129000,16,64,3840,921600,884736000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
159,20,72.0,10011,0,0,5,6,1957,1996,64.0,3,4,5,5,3,2,360.0,5,0.0,710.0,1070.0,4,4,0,0,1236,0.0,1.0,1,0,2,1,2,2,1,2,1957.0,3,447.0,5,5,2,0,0,0,0,0,0,0,3,0,5,2006,134450,25,125,6180,1527696,1888232256,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
160,30,0.0,25339,3,0,5,7,1918,2007,0.0,3,2,5,5,3,6,0.0,5,0.0,816.0,816.0,0,4,0,0,1416,0.0,0.0,2,0,3,1,2,7,0,0,2007.0,3,576.0,5,5,0,0,0,112,0,0,0,0,0,0,8,2007,112000,25,125,7080,2005056,2839159296,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
161,60,0.0,8883,0,0,7,5,1988,1988,360.0,2,4,3,5,3,3,608.0,3,321.0,0.0,929.0,0,4,927,0,1873,1.0,0.0,2,1,3,1,2,7,1,5,1988.0,2,619.0,5,5,2,108,48,0,0,144,0,0,1,0,5,2007,207000,49,343,13111,3508129,6570725617,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
162,90,50.0,3000,3,0,5,1,1922,1950,0.0,3,4,5,2,3,6,0.0,5,0.0,1040.0,1040.0,4,4,1040,0,2128,0.0,0.0,2,0,4,2,3,6,0,0,0.0,0,0.0,0,0,2,0,56,0,0,0,0,0,0,0,9,2009,62500,25,125,10640,4528384,9636401152,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
163,160,36.0,2448,3,0,7,5,2003,2004,106.0,2,4,3,5,3,3,573.0,5,0.0,191.0,764.0,0,4,862,0,1626,1.0,0.0,2,1,2,1,2,7,0,0,2003.0,2,474.0,5,5,2,0,27,0,0,0,0,0,0,0,10,2008,154000,49,343,11382,2643876,4298942376,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
164,20,73.0,7100,0,0,5,7,1957,1957,0.0,3,4,5,5,3,3,708.0,5,0.0,108.0,816.0,4,0,0,0,816,1.0,0.0,1,0,2,1,3,7,0,0,1957.0,3,308.0,5,5,2,0,0,0,0,0,0,0,0,0,7,2006,129900,25,125,4080,665856,543338496,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
165,160,36.0,2592,3,0,5,3,1976,1976,0.0,3,4,3,5,3,5,129.0,1,232.0,175.0,536.0,4,4,576,0,1112,0.0,0.0,1,1,3,1,3,7,0,0,1976.0,3,336.0,5,5,2,182,0,0,0,0,0,0,0,0,4,2010,85000,25,125,5560,1236544,1375036928,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
166,50,0.0,5700,3,0,7,7,1926,1950,0.0,3,4,5,5,3,6,0.0,5,0.0,572.0,572.0,4,4,539,0,1111,0.0,0.0,1,0,2,1,3,7,1,3,1982.0,3,288.0,5,5,2,0,0,176,0,0,0,0,0,0,8,2008,116900,49,343,7777,1234321,1371330631,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
167,160,24.0,2289,3,0,6,6,1978,1978,0.0,3,4,5,5,3,1,311.0,5,0.0,544.0,855.0,4,4,586,0,1441,0.0,0.0,2,1,3,1,3,7,1,5,1978.0,3,440.0,5,5,2,28,0,0,0,0,0,0,0,0,4,2009,148500,36,216,8646,2076481,2992209121,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
168,190,60.0,12180,3,0,4,4,1941,1950,0.0,3,1,3,5,3,2,348.0,5,0.0,324.0,672.0,1,0,252,0,924,1.0,0.0,1,0,2,1,1,7,0,0,1941.0,3,280.0,5,5,2,0,0,0,0,0,0,0,3,0,7,2010,80000,16,64,3696,853776,788889024,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
169,85,0.0,7400,0,0,5,5,1984,1984,0.0,3,4,3,5,0,4,104.0,0,956.0,0.0,1060.0,4,4,0,0,1126,1.0,0.0,1,0,2,1,3,7,0,0,1984.0,3,506.0,5,5,2,178,0,0,0,0,0,0,0,0,3,2008,152000,25,125,5630,1267876,1427628376,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
170,20,68.0,8842,3,0,5,6,1954,1954,0.0,3,2,2,5,3,6,0.0,5,0.0,381.0,381.0,0,4,0,0,992,0.0,0.0,1,0,3,1,3,7,0,0,1954.0,3,319.0,5,5,2,60,0,56,0,0,0,0,3,0,1,2010,155891,25,125,4960,984064,976191488,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
171,50,60.0,8850,3,0,6,7,1920,1950,0.0,3,2,5,5,3,6,0.0,5,0.0,768.0,768.0,0,4,624,0,1376,0.0,0.0,1,0,3,1,2,7,0,0,1977.0,3,576.0,5,5,1,0,54,144,0,0,0,0,0,0,2,2007,165000,36,216,8256,1893376,2605285376,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
172,20,92.0,9215,3,0,7,5,2009,2010,0.0,2,4,3,5,3,6,0.0,5,0.0,1218.0,1218.0,0,4,0,0,1218,0.0,0.0,2,0,2,1,2,7,0,0,2009.0,2,676.0,5,5,2,0,136,0,0,0,0,0,0,0,4,2010,204500,49,343,8526,1483524,1806932232,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
173,70,79.0,9480,3,0,5,7,1942,1995,224.0,3,4,5,5,3,4,386.0,5,0.0,342.0,728.0,0,4,756,0,1644,0.0,0.0,1,1,3,1,2,7,2,3,1942.0,3,312.0,5,5,2,168,0,0,0,0,0,0,0,0,6,2007,146500,25,125,8220,2702736,4443297984,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
174,20,82.0,11880,0,0,7,5,1978,1978,206.0,3,4,3,5,3,1,704.0,5,0.0,567.0,1271.0,4,4,0,0,1601,0.0,0.0,2,0,3,1,3,7,1,5,1978.0,2,478.0,5,5,2,0,0,0,0,0,0,0,0,0,4,2009,157000,49,343,11207,2563201,4103684801,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
175,70,60.0,10800,3,0,7,7,1890,1999,0.0,3,4,5,5,2,6,0.0,5,0.0,1313.0,1313.0,2,4,1182,0,2495,0.0,0.0,2,0,5,1,3,7,1,3,1950.0,3,342.0,5,2,2,0,299,0,0,0,0,0,0,0,12,2008,184000,49,343,17465,6225025,15531437375,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
176,60,0.0,7861,0,0,6,5,2002,2003,0.0,2,4,3,5,3,3,457.0,5,0.0,326.0,783.0,0,4,702,0,1509,1.0,0.0,2,1,3,1,2,7,1,3,2002.0,1,393.0,5,5,2,100,75,0,0,0,0,0,0,0,6,2006,183200,36,216,9054,2277081,3436115229,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
177,20,0.0,11616,3,0,5,5,1962,1962,116.0,3,4,5,5,3,4,170.0,1,670.0,252.0,1092.0,4,4,0,0,1092,0.0,1.0,1,0,3,1,3,7,1,4,1962.0,3,288.0,5,5,2,0,20,144,0,0,0,0,0,0,9,2009,139000,25,125,5460,1192464,1302170688,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
178,60,96.0,10542,3,0,7,5,1993,1994,651.0,2,4,3,5,1,3,1173.0,5,0.0,138.0,1311.0,0,4,1093,0,2418,1.0,0.0,2,1,3,1,2,7,1,5,1993.0,2,983.0,5,5,2,250,154,216,0,0,0,0,0,0,8,2008,341000,49,343,16926,5846724,14137378632,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
179,160,21.0,1680,3,0,6,5,1971,1971,504.0,3,4,5,5,3,5,156.0,5,0.0,327.0,483.0,4,4,504,0,987,0.0,0.0,1,1,2,1,3,7,0,0,1971.0,3,264.0,5,5,2,275,0,0,0,0,0,0,0,0,2,2010,96000,36,216,5922,974169,961504803,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
180,20,80.0,8546,3,0,4,5,2003,2004,0.0,3,4,3,5,3,6,0.0,5,0.0,1121.0,1121.0,0,4,0,0,1121,0.0,0.0,2,0,2,1,3,7,0,0,2003.0,2,440.0,5,5,2,132,64,0,0,0,0,0,0,0,3,2010,140000,16,64,4484,1256641,1408694561,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
181,20,90.0,7407,3,0,6,7,1957,1996,0.0,3,4,5,5,3,3,600.0,5,0.0,312.0,912.0,4,0,0,0,1236,1.0,0.0,1,0,2,1,3,7,0,0,1957.0,3,923.0,5,5,2,0,158,158,0,0,0,0,3,0,4,2010,149700,36,216,7416,1527696,1888232256,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
182,20,78.0,10140,3,0,5,6,1975,1975,0.0,3,4,3,5,3,1,788.0,5,0.0,268.0,1056.0,0,4,0,0,1074,1.0,0.0,1,1,3,1,3,7,0,0,1975.0,2,495.0,5,5,2,0,88,0,0,0,0,0,3,0,7,2006,153500,25,125,5370,1153476,1238833224,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
183,20,80.0,14584,3,1,1,5,1952,1952,0.0,1,3,0,0,3,0,0.0,5,0.0,0.0,0.0,3,0,0,0,733,0.0,0.0,1,0,2,1,1,5,0,0,1952.0,3,487.0,2,4,0,0,0,0,0,0,0,0,0,0,2,2008,13100,1,1,733,537289,393832837,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
184,60,65.0,8158,3,0,7,5,2003,2003,252.0,2,4,3,5,3,3,550.0,5,0.0,334.0,884.0,0,4,884,0,1768,1.0,0.0,2,1,3,1,2,7,0,0,2003.0,2,543.0,5,5,2,0,63,0,0,0,0,0,0,0,7,2008,224900,49,343,12376,3125824,5526456832,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
185,20,62.0,7500,3,0,7,5,2005,2005,0.0,2,4,3,5,3,6,0.0,5,0.0,1257.0,1257.0,0,4,0,0,1266,0.0,0.0,2,0,3,1,2,7,1,5,2005.0,3,453.0,5,5,2,38,144,0,0,0,0,0,0,0,4,2006,176000,49,343,8862,1602756,2029089096,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
