,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
214,20,rl,60.0,10044,pave,None,ir1,low,allpub,culdsac,gtl,edwards,norm,norm,1fam,1story,5,6,1968,1968,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,gd,ta,gd,alq,1070.0,unf,0.0,126.0,1196.0,gasa,ta,y,sbrkr,1196,0,0,1196,1.0,0.0,1,0,3,1,ta,6,typ,0,None,attchd,1968.0,rfn,1.0,336.0,ta,ta,y,257,0,168,0,0,0,None,mnprv,None,0,6,2010,wd ,144000
215,120,rl,43.0,3182,pave,None,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,twnhse,1story,8,5,2004,2005,gable,compshg,vinylsd,vinylsd,brkface,16.0,gd,ta,pconc,gd,ta,no,glq,24.0,unf,0.0,1232.0,1256.0,gasa,ex,y,sbrkr,1269,0,0,1269,0.0,0.0,2,0,2,1,gd,6,typ,1,ta,attchd,2004.0,fin,2.0,430.0,ta,ta,y,146,20,0,0,144,0,None,None,None,0,4,2010,wd ,192000
216,20,rl,60.0,7626,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,8,1952,2005,hip,compshg,wd sdng,wd sdng,none,0.0,gd,ta,cblock,ta,ta,no,glq,931.0,unf,0.0,100.0,1031.0,gasa,gd,y,sbrkr,1031,0,0,1031,1.0,0.0,1,0,2,1,gd,5,typ,0,None,attchd,1952.0,unf,1.0,230.0,ta,ta,y,0,0,0,0,0,0,None,mnprv,None,0,3,2009,wd ,145500
217,50,rl,60.0,7008,pave,None,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,1.5fin,4,8,1900,1998,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,brktil,fa,fa,no,unf,0.0,unf,0.0,448.0,448.0,gasa,ex,y,sbrkr,448,272,0,720,0.0,0.0,1,0,1,1,fa,5,typ,0,None,attchd,1900.0,unf,1.0,280.0,fa,ta,y,0,0,70,0,0,0,None,None,None,0,3,2006,wd ,86900
218,20,rl,128.0,12160,pave,None,reg,lvl,allpub,inside,gtl,names,feedr,norm,1fam,1story,6,4,1953,1953,hip,compshg,wd sdng,wd sdng,brkface,90.0,ta,ta,cblock,ta,ta,no,blq,1024.0,unf,0.0,481.0,1505.0,gasa,ex,y,sbrkr,1505,0,0,1505,1.0,0.0,1,0,2,1,ta,6,typ,1,ta,attchd,1953.0,rfn,2.0,505.0,ta,ta,y,0,0,0,162,0,0,None,None,None,0,2,2009,wd ,149500
219,30,rl,50.0,6305,pave,None,reg,bnk,allpub,inside,gtl,crawfor,norm,norm,1fam,1story,5,7,1938,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,pconc,fa,fa,no,unf,0.0,unf,0.0,920.0,920.0,gasa,ex,y,sbrkr,954,0,0,954,0.0,0.0,1,0,2,1,fa,5,typ,1,gd,basment,1938.0,unf,1.0,240.0,fa,ta,y,0,0,0,0,0,0,None,mnprv,None,0,6,2007,wd ,119750
220,60,rl,68.0,8846,pave,None,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,6,5,2005,2006,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,750.0,750.0,gasa,ex,y,sbrkr,750,750,0,1500,0.0,0.0,2,1,3,1,gd,6,typ,0,None,attchd,2005.0,rfn,2.0,564.0,ta,ta,y,0,35,0,0,0,0,None,None,None,0,8,2006,new,173900
221,20,rl,0.0,10659,pave,None,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1961,1961,hip,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,rec,915.0,unf,0.0,135.0,1050.0,gasa,ta,y,sbrkr,1050,0,0,1050,1.0,0.0,1,0,3,1,ta,6,typ,0,None,attchd,1961.0,unf,1.0,368.0,ta,ta,y,0,319,0,0,0,0,None,None,None,0,1,2006,cod,136500
222,160,rl,68.0,13108,pave,None,ir1,lvl,allpub,inside,gtl,stonebr,norm,norm,1fam,2story,8,5,1994,1994,gable,compshg,cemntbd,cmentbd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,2062.0,2062.0,gasa,ex,y,sbrkr,2079,608,0,2687,0.0,0.0,2,1,4,1,gd,9,typ,0,None,attchd,1994.0,fin,2.0,618.0,ta,ta,y,168,12,0,0,0,0,None,None,None,0,12,2006,wd ,270000
223,20,rl,0.0,13500,pave,None,reg,lvl,allpub,inside,gtl,clearcr,norm,norm,1fam,1story,6,7,1960,1975,flat,compshg,brkface,plywood,none,0.0,ta,ta,cblock,gd,ta,gd,blq,429.0,alq,1080.0,93.0,1602.0,gasa,gd,y,sbrkr,1252,0,0,1252,1.0,0.0,1,0,1,1,ta,4,typ,1,gd,attchd,1960.0,rfn,2.0,564.0,ta,ta,y,409,0,0,0,0,0,None,None,None,0,3,2008,wd ,235000
224,80,rl,62.0,7750,pave,None,reg,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,slvl,7,5,1999,2000,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,384.0,384.0,gasa,ex,y,sbrkr,774,656,0,1430,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,builtin,1999.0,rfn,2.0,400.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,3,2009,wd ,156000
225,20,rl,60.0,12450,pave,None,reg,lvl,allpub,inside,gtl,sawyerw,rrae,norm,1fam,1story,5,5,2003,2004,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,glq,836.0,unf,0.0,278.0,1114.0,gasa,ex,y,sbrkr,1114,0,0,1114,1.0,0.0,2,0,3,1,gd,6,typ,0,None,detchd,2004.0,unf,2.0,576.0,ta,ta,y,0,42,0,0,0,0,None,None,None,0,6,2009,wd ,153000
226,120,rm,0.0,4500,pave,None,reg,lvl,allpub,fr2,gtl,mitchel,norm,norm,twnhse,1story,6,5,1999,1999,hip,compshg,vinylsd,vinylsd,brkface,425.0,ta,ta,pconc,ex,ta,no,glq,883.0,unf,0.0,341.0,1224.0,gasa,ex,y,sbrkr,1224,0,0,1224,1.0,0.0,2,0,2,1,ta,5,typ,0,None,attchd,1999.0,fin,2.0,402.0,ta,ta,y,0,304,0,0,0,0,None,None,None,0,6,2009,wd ,165000
227,60,rl,77.0,11198,pave,None,ir1,lvl,allpub,inside,gtl,stonebr,norm,norm,1fam,2story,9,5,2005,2007,hip,compshg,vinylsd,vinylsd,brkface,245.0,gd,ta,pconc,gd,gd,no,unf,0.0,unf,0.0,1122.0,1122.0,gasa,ex,y,sbrkr,1134,1370,0,2504,0.0,0.0,2,1,4,1,ex,11,typ,1,gd,builtin,2005.0,fin,3.0,656.0,ta,ta,y,144,39,0,0,0,0,None,None,None,0,6,2008,wd ,325000
228,190,rl,79.0,6221,pave,None,ir1,lvl,allpub,inside,gtl,crawfor,norm,norm,2fmcon,1.5fin,5,5,1941,1950,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,fa,no,lwq,533.0,unf,0.0,195.0,728.0,gasa,ex,y,sbrkr,760,595,0,1355,0.0,0.0,2,0,3,1,ta,5,typ,0,None,detchd,1966.0,unf,2.0,528.0,ta,ta,y,0,0,0,0,144,0,None,mnprv,None,0,10,2007,wd ,140000
229,80,rm,120.0,13200,pave,None,reg,lvl,allpub,corner,gtl,idotrr,norm,norm,1fam,slvl,6,6,1963,1963,gable,compshg,hdboard,hdboard,brkface,234.0,ta,ta,cblock,ta,ta,no,blq,375.0,unf,0.0,366.0,741.0,gasa,fa,y,sbrkr,1497,797,0,2294,0.0,0.0,3,0,5,1,ta,9,typ,1,gd,attchd,1963.0,unf,2.0,658.0,ta,ta,y,0,110,0,0,0,0,None,None,None,0,4,2007,wd ,202500
230,120,rl,65.0,8769,pave,None,reg,lvl,allpub,corner,gtl,nridght,norm,norm,twnhse,1story,9,5,2008,2008,hip,compshg,metalsd,metalsd,brkface,766.0,ex,ta,pconc,ex,ta,no,glq,1540.0,unf,0.0,162.0,1702.0,gasa,ex,y,sbrkr,1702,0,0,1702,1.0,0.0,1,1,1,1,ex,7,typ,1,gd,attchd,2008.0,fin,3.0,1052.0,ta,ta,y,0,72,0,0,224,0,None,None,None,0,10,2008,new,367294
231,80,rl,85.0,10200,pave,None,reg,lvl,allpub,inside,gtl,timber,norm,norm,1fam,slvl,6,5,1988,1989,gable,compshg,hdboard,hdboard,brkface,219.0,gd,ta,cblock,gd,ta,av,glq,783.0,unf,0.0,678.0,1461.0,gasa,ex,y,sbrkr,1509,0,0,1509,1.0,0.0,2,0,3,1,gd,5,typ,1,fa,attchd,1988.0,rfn,2.0,600.0,ta,ta,y,224,0,0,0,0,0,None,None,None,0,8,2008,wd ,175000
232,70,rl,60.0,9550,pave,None,ir1,lvl,allpub,corner,gtl,crawfor,norm,norm,1fam,2story,7,5,1915,1970,gable,compshg,wd sdng,wd shng,none,0.0,ta,ta,brktil,ta,gd,no,alq,216.0,unf,0.0,540.0,756.0,gasa,gd,y,sbrkr,961,756,0,1717,1.0,0.0,1,0,3,1,gd,7,typ,1,gd,detchd,1998.0,unf,3.0,642.0,ta,ta,y,0,35,272,0,0,0,None,None,None,0,2,2006,wd ,140000
233,20,rl,42.0,10331,pave,None,reg,lvl,allpub,culdsac,gtl,timber,norm,norm,1fam,1story,7,7,1985,1985,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,gd,ta,no,alq,215.0,blq,80.0,970.0,1265.0,gasa,gd,y,sbrkr,1240,0,0,1240,0.0,1.0,2,0,3,1,gd,6,typ,0,None,attchd,1985.0,unf,2.0,528.0,ta,ta,y,232,0,0,0,0,0,None,None,None,0,7,2007,wd ,174000
234,80,rl,59.0,9587,pave,None,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,slvl,7,5,2005,2005,gable,compshg,vinylsd,vinylsd,stone,182.0,gd,ta,pconc,gd,ta,gd,glq,655.0,unf,0.0,201.0,856.0,gasa,ex,y,sbrkr,1166,0,0,1166,1.0,0.0,2,0,2,1,gd,5,typ,0,None,attchd,2005.0,fin,2.0,400.0,ta,ta,y,212,0,0,0,0,0,None,None,None,0,7,2008,wd ,190000
235,70,rm,90.0,9900,pave,None,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,2story,5,8,1910,2002,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,504.0,504.0,gasa,ex,y,sbrkr,764,700,0,1464,0.0,0.0,2,0,3,1,ta,7,typ,0,None,no garage,0.0,None,0.0,0.0,None,None,n,0,0,176,0,0,0,None,None,None,0,3,2009,wd ,129000
236,20,rl,0.0,22002,pave,None,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,6,7,1959,1991,gable,compshg,metalsd,metalsd,brkface,136.0,ta,gd,cblock,ta,ta,mn,alq,1386.0,unf,0.0,206.0,1592.0,gasa,gd,y,sbrkr,1652,0,0,1652,1.0,0.0,1,1,3,1,gd,6,typ,1,gd,attchd,1959.0,rfn,2.0,510.0,ta,ta,y,0,0,0,0,201,0,None,None,None,0,7,2007,wd ,200000
237,60,rl,100.0,13000,pave,None,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,2story,6,6,1968,1968,gable,compshg,vinylsd,vinylsd,brkface,576.0,ta,gd,cblock,gd,ta,no,rec,448.0,unf,0.0,448.0,896.0,gasa,ta,y,sbrkr,1182,960,0,2142,0.0,0.0,2,1,4,1,gd,8,typ,1,gd,attchd,1968.0,fin,1.0,509.0,ta,ta,y,0,72,0,0,252,0,None,None,None,0,6,2009,wd ,193500
238,20,rl,75.0,8250,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,7,1964,1964,hip,compshg,hdboard,hdboard,stone,260.0,ta,ta,cblock,gd,ta,no,rec,787.0,unf,0.0,305.0,1092.0,gasa,ex,y,sbrkr,1092,0,0,1092,1.0,0.0,1,0,3,1,ta,6,typ,0,None,attchd,1964.0,rfn,2.0,504.0,ta,gd,y,0,0,0,0,0,0,None,mnprv,None,0,7,2008,wd ,145000
239,50,rl,81.0,8170,pave,None,ir1,lvl,allpub,inside,gtl,crawfor,norm,norm,1fam,1.5fin,7,7,1929,1950,gable,compshg,stucco,wd sdng,brkface,270.0,gd,gd,brktil,ta,ta,no,alq,526.0,unf,0.0,496.0,1022.0,gasa,ex,y,fusea,1122,549,0,1671,0.0,0.0,2,0,4,1,ta,7,typ,1,gd,detchd,1963.0,unf,2.0,451.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,2,2006,wd ,218000
240,20,rl,80.0,12048,pave,None,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,6,1952,2002,gable,compshg,wd sdng,wd sdng,brkface,232.0,ta,ta,slab,None,None,no,None,0.0,unf,0.0,0.0,0.0,gasa,gd,y,sbrkr,1488,0,0,1488,0.0,0.0,1,0,3,1,ta,7,typ,1,ex,attchd,2002.0,rfn,2.0,569.0,ta,ta,y,0,189,36,0,348,0,None,None,None,0,4,2006,wd ,135000
241,20,rl,89.0,10858,pave,None,reg,lvl,allpub,corner,gtl,names,feedr,norm,1fam,1story,5,6,1952,1952,gable,compshg,wd sdng,plywood,stone,150.0,ta,gd,cblock,ta,ta,mn,lwq,40.0,unf,0.0,1404.0,1444.0,gasa,ex,y,sbrkr,1624,0,0,1624,1.0,0.0,1,0,2,1,ta,6,min1,1,gd,attchd,1952.0,rfn,1.0,240.0,ta,ta,y,0,40,324,0,0,0,None,mnprv,None,0,7,2006,wd ,146500
242,120,rl,61.0,7577,pave,None,ir1,lvl,allpub,corner,gtl,nridght,norm,norm,twnhse,1story,6,5,2005,2006,gable,compshg,vinylsd,vinylsd,stone,256.0,gd,ta,pconc,gd,ta,av,alq,20.0,unf,0.0,1342.0,1362.0,gasa,ex,y,sbrkr,1362,0,0,1362,0.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2005.0,rfn,2.0,460.0,ta,ta,y,192,28,0,0,0,0,None,None,None,0,6,2007,wd ,194700
243,20,fv,62.0,7500,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,7,5,2007,2008,gable,compshg,cemntbd,cmentbd,stone,210.0,gd,ta,pconc,gd,ta,no,glq,902.0,unf,0.0,316.0,1218.0,gasa,ex,y,sbrkr,1218,0,0,1218,1.0,0.0,2,0,2,1,gd,6,typ,0,None,attchd,2008.0,fin,2.0,462.0,ta,ta,y,168,168,0,0,0,0,None,None,None,0,4,2008,new,230348
244,30,rm,51.0,6120,pave,None,reg,lvl,allpub,inside,gtl,oldtown,artery,norm,1fam,1story,6,5,1923,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,fa,fa,no,alq,960.0,unf,0.0,164.0,1124.0,gasa,ta,y,sbrkr,1068,0,0,1068,1.0,0.0,1,0,2,1,ta,5,typ,1,gd,detchd,1923.0,unf,1.0,288.0,ta,ta,y,0,0,128,0,0,0,None,None,None,0,3,2010,wd ,109500
245,20,rl,69.0,23580,pave,None,ir1,lvl,allpub,inside,mod,mitchel,norm,norm,1fam,1story,6,6,1979,1979,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,gd,ta,gd,glq,776.0,unf,0.0,849.0,1625.0,gasa,ta,y,sbrkr,1625,0,0,1625,0.0,1.0,2,0,3,1,fa,6,typ,1,ta,attchd,1979.0,fin,2.0,576.0,ta,ta,y,136,28,0,0,0,0,None,None,None,0,9,2006,wd ,242500
246,160,rl,44.0,5306,pave,None,ir1,lvl,allpub,inside,gtl,stonebr,norm,norm,twnhse,2story,7,7,1987,1987,gable,compshg,hdboard,hdboard,none,0.0,gd,gd,pconc,gd,gd,no,glq,495.0,rec,215.0,354.0,1064.0,gasa,gd,y,sbrkr,1064,703,0,1767,1.0,0.0,2,0,2,1,gd,5,typ,1,ta,attchd,1987.0,rfn,2.0,504.0,gd,ta,y,441,35,0,0,0,0,None,None,None,0,6,2006,wd ,239000
247,20,rl,70.0,8092,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,8,1954,2000,hip,compshg,wd sdng,wd sdng,brkface,176.0,ta,gd,cblock,ta,ta,no,alq,824.0,unf,0.0,226.0,1050.0,gasa,ex,y,sbrkr,1050,0,0,1050,1.0,0.0,1,0,3,1,gd,6,typ,0,None,attchd,1954.0,rfn,1.0,286.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,6,2006,wd ,156000
248,20,rl,77.0,8593,pave,None,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,4,6,1957,1957,hip,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,rec,288.0,unf,0.0,619.0,907.0,gasa,ex,y,sbrkr,907,0,0,907,0.0,0.0,1,0,3,1,ta,5,typ,0,None,detchd,1964.0,unf,1.0,352.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,7,2008,wd ,109008
249,50,rm,64.0,11067,pave,None,reg,lvl,allpub,corner,gtl,idotrr,norm,norm,1fam,1.5fin,2,4,1939,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,None,None,no,None,0.0,unf,0.0,0.0,0.0,gasa,ex,y,sbrkr,640,0,205,845,0.0,0.0,1,0,1,1,ta,4,maj2,0,None,detchd,1950.0,unf,1.0,256.0,ta,fa,n,48,0,0,0,0,0,None,None,None,0,3,2007,wd ,68104
250,60,rl,0.0,11929,pave,None,ir1,lvl,allpub,culdsac,gtl,noridge,norm,norm,1fam,2story,8,7,1995,1995,gable,compshg,vinylsd,vinylsd,brkface,466.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1242.0,1242.0,gasa,ex,y,sbrkr,1251,1250,0,2501,0.0,0.0,2,1,4,1,gd,9,typ,1,ta,attchd,1995.0,rfn,3.0,751.0,ta,ta,y,192,87,0,0,0,0,None,None,None,0,6,2008,wd ,290000
251,20,rl,90.0,9900,pave,None,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,5,5,1966,1966,hip,compshg,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,no,blq,1059.0,unf,0.0,150.0,1209.0,gasa,gd,y,sbrkr,1209,0,0,1209,1.0,0.0,1,0,3,1,ta,6,typ,0,None,attchd,1966.0,rfn,2.0,504.0,ta,ta,y,0,0,120,0,0,0,None,None,None,0,4,2010,conld,159000
252,70,rl,50.0,4882,pave,None,ir1,bnk,allpub,inside,mod,brkside,rran,feedr,1fam,2story,4,7,1937,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,pconc,ta,ta,no,rec,120.0,unf,0.0,228.0,348.0,gasa,ta,y,sbrkr,453,453,0,906,0.0,0.0,1,0,2,1,ta,5,typ,0,None,basment,1937.0,unf,1.0,231.0,fa,ta,y,0,0,0,0,0,0,None,None,None,0,9,2008,wd ,87000
253,20,rl,0.0,11423,pave,None,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,8,5,2001,2002,gable,compshg,vinylsd,vinylsd,brkface,479.0,gd,ta,pconc,gd,ta,av,glq,1358.0,unf,0.0,223.0,1581.0,gasa,ex,y,sbrkr,1601,0,0,1601,1.0,0.0,2,0,3,1,gd,6,typ,1,ta,attchd,2001.0,rfn,2.0,670.0,ta,ta,y,180,0,0,0,0,0,None,mnprv,shed,2000,5,2010,wd ,272000
254,20,rl,65.0,8772,pave,None,reg,lvl,allpub,fr2,gtl,collgcr,norm,norm,1fam,1story,7,5,2005,2006,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,mn,glq,996.0,unf,0.0,340.0,1336.0,gasa,ex,y,sbrkr,1336,0,0,1336,1.0,0.0,2,0,3,1,gd,6,typ,0,None,attchd,2005.0,unf,2.0,502.0,ta,ta,y,136,43,0,0,0,0,None,None,None,0,9,2006,new,198000
255,50,rm,63.0,7628,pave,None,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,4,6,1940,1985,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,brktil,ta,ta,no,unf,0.0,unf,0.0,801.0,801.0,gasa,gd,y,fusea,1095,561,0,1656,0.0,0.0,2,0,2,1,ta,8,mod,0,None,detchd,1958.0,unf,2.0,440.0,ta,ta,y,187,0,0,0,0,0,None,None,None,0,5,2008,wd ,119164
256,20,rl,77.0,8335,pave,None,reg,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,1story,5,5,1954,1954,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,slab,None,None,no,None,0.0,unf,0.0,0.0,0.0,gasa,gd,y,sbrkr,1124,0,0,1124,0.0,0.0,1,0,3,1,ta,5,min2,1,gd,no garage,0.0,None,0.0,0.0,None,None,n,0,36,190,0,0,0,None,None,None,0,4,2006,wd ,93000
257,60,rl,71.0,8220,pave,None,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,7,5,2000,2001,gable,compshg,vinylsd,vinylsd,brkface,647.0,gd,ta,pconc,gd,ta,av,glq,544.0,unf,0.0,438.0,982.0,gasa,ex,y,sbrkr,1008,884,0,1892,0.0,0.0,2,1,3,1,ta,8,typ,1,ta,attchd,2000.0,rfn,2.0,431.0,ta,ta,y,108,0,0,0,0,0,None,None,None,0,7,2008,wd ,226750
258,190,rl,107.0,10615,pave,None,ir1,bnk,allpub,corner,mod,oldtown,artery,artery,2fmcon,2story,3,5,1900,1970,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,fa,ta,mn,blq,440.0,unf,0.0,538.0,978.0,gasa,ta,y,sbrkr,1014,685,0,1699,1.0,0.0,2,0,3,2,ta,7,typ,0,None,carport,1920.0,unf,2.0,420.0,fa,fa,y,0,74,0,0,0,0,None,None,None,0,8,2009,wd ,95000
259,50,rm,50.0,6000,pave,None,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,6,7,1948,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,rec,300.0,unf,0.0,480.0,780.0,gasa,ta,y,sbrkr,780,636,0,1416,0.0,0.0,1,1,3,1,ta,6,typ,0,None,detchd,1948.0,unf,1.0,312.0,ta,ta,p,221,0,48,0,0,0,None,None,None,0,3,2010,wd ,139900
260,30,rl,55.0,5350,pave,None,ir1,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1story,3,2,1940,1966,gable,compshg,wd sdng,plywood,none,0.0,ta,po,cblock,ta,ta,no,unf,0.0,unf,0.0,728.0,728.0,gasa,ex,y,sbrkr,1306,0,0,1306,0.0,0.0,1,0,3,1,fa,6,mod,0,None,no garage,0.0,None,0.0,0.0,None,None,y,263,0,0,0,0,0,None,gdwo,shed,450,5,2010,wd ,76500
261,30,rl,60.0,5400,pave,None,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,1story,4,7,1940,2005,gambrel,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,672.0,672.0,gasa,gd,y,sbrkr,672,0,0,672,0.0,0.0,1,0,2,1,ta,4,typ,0,None,detchd,1997.0,unf,1.0,308.0,ta,ta,n,88,108,0,0,0,0,None,None,None,0,7,2008,wd ,86900
262,20,rl,0.0,17979,pave,None,ir1,lvl,allpub,corner,gtl,mitchel,norm,norm,1fam,1story,5,6,1968,1968,gable,compshg,plywood,plywood,none,0.0,ta,gd,cblock,ta,ta,no,alq,785.0,unf,0.0,328.0,1113.0,gasa,ex,y,sbrkr,1160,0,0,1160,1.0,0.0,1,0,3,1,gd,6,typ,0,None,attchd,1968.0,unf,1.0,257.0,ta,ta,y,81,0,0,0,0,0,None,gdwo,shed,500,2,2008,wd ,152500
263,20,rl,68.0,9520,pave,None,reg,bnk,allpub,inside,mod,edwards,norm,norm,1fam,1story,4,5,1953,1953,gable,compshg,metalsd,metalsd,stone,115.0,ta,ta,cblock,gd,ta,no,rec,767.0,unf,0.0,144.0,911.0,gasa,ta,y,sbrkr,930,0,0,930,0.0,0.0,1,0,2,1,ta,5,typ,0,None,attchd,1953.0,rfn,1.0,286.0,ta,ta,y,134,0,0,0,0,0,None,mnprv,gar2,3000,5,2008,wd ,99000
264,30,rl,50.0,5330,pave,None,reg,hls,allpub,inside,gtl,brkside,norm,norm,1fam,1story,4,7,1940,1950,hip,compshg,vinylsd,vinylsd,none,0.0,fa,ta,cblock,ta,ta,no,lwq,280.0,unf,0.0,140.0,420.0,gasa,gd,y,sbrkr,708,0,0,708,0.0,0.0,1,0,2,1,fa,5,typ,0,None,no garage,0.0,None,0.0,0.0,None,None,y,164,0,0,0,0,0,None,None,None,0,12,2009,wd ,82500
265,120,rl,50.0,8012,pave,None,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,twnhse,1story,6,5,1992,1992,gable,compshg,plywood,imstucc,none,0.0,gd,ta,pconc,gd,ta,no,glq,430.0,unf,0.0,1145.0,1575.0,gasa,gd,y,sbrkr,1575,0,0,1575,1.0,0.0,2,0,2,1,gd,5,typ,0,None,attchd,1992.0,rfn,2.0,529.0,ta,ta,y,0,0,52,0,0,0,None,None,None,0,7,2007,wd ,179200
266,20,rl,75.0,9000,pave,None,reg,lvl,allpub,corner,gtl,sawyer,norm,norm,1fam,1story,5,6,1966,1966,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,alq,773.0,unf,0.0,286.0,1059.0,gasa,gd,y,sbrkr,1059,0,0,1059,1.0,0.0,1,0,3,1,ta,6,typ,0,None,attchd,1966.0,fin,1.0,286.0,ta,ta,y,0,88,0,0,0,0,None,gdwo,None,0,6,2006,wd ,142500
267,20,rl,62.0,14299,pave,None,reg,lvl,allpub,inside,gtl,sawyer,feedr,norm,1fam,1story,4,3,1964,1964,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,rec,513.0,lwq,144.0,348.0,1005.0,gasa,ta,y,sbrkr,1005,0,0,1005,1.0,0.0,1,0,3,1,ta,5,typ,0,None,detchd,1964.0,unf,2.0,440.0,ta,ta,n,0,0,0,0,0,0,None,mnprv,None,0,7,2007,wd ,115400
268,60,fv,0.0,7050,pave,None,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,7,5,2001,2001,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,738.0,unf,0.0,319.0,1057.0,gasa,ex,y,sbrkr,1057,872,0,1929,1.0,0.0,2,1,3,1,gd,7,typ,1,ta,attchd,2001.0,fin,2.0,650.0,ta,ta,y,0,235,0,0,0,0,None,None,None,0,5,2007,wd ,226000
